acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
849,NathanVelazquez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69310.76,3,bank_3,Nathan,Velazquez,31000 Davis Divide,Lake Sarah,VA,US,96076,M,1983-07-31,550-11-0612,,
850,JessicaMurray,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66587.11,3,bank_3,Jessica,Murray,545 Elizabeth Ports Suite 204,Elizabethchester,NH,US,82764,F,1998-08-18,547-90-6005,,
851,AnneColeman,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67503.02,3,bank_3,Anne,Coleman,8453 Hicks Shore Suite 685,North Amberbury,IL,US,55004,F,1962-02-10,016-83-5650,,
852,CatherineSims,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90452.9,3,bank_3,Catherine,Sims,622 Christina Ports Suite 181,Bradleyhaven,SC,US,69428,F,1959-05-14,311-21-7231,,
853,AnitaAtkinson,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67249.22,3,bank_3,Anita,Atkinson,42014 Payne Shores,Haroldbury,WA,US,44634,F,1950-09-06,723-98-6543,,
854,TaylorHayes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78818.72,3,bank_3,Taylor,Hayes,73240 Allison Junctions Apt. 742,Port Taylor,CA,US,27919,M,1942-08-30,413-58-0935,,
855,RachelBlake,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57135.94,3,bank_3,Rachel,Blake,417 Thompson Lock Suite 651,South Jesseview,VT,US,39675,F,1984-11-14,828-48-1255,,
856,HayleyBell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94008.67,3,bank_3,Hayley,Bell,91807 Young Way Suite 003,North Shannon,PA,US,36081,F,1981-08-16,676-36-1668,,
857,AdamEllis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65357.61,3,bank_3,Adam,Ellis,68380 Buchanan Creek,Amandafurt,CA,US,42226,M,1958-03-09,011-02-6005,,
858,JohnPorter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72873.09,3,bank_3,John,Porter,630 Thomas Stream,Tracymouth,WA,US,39292,M,1961-08-12,669-03-6052,,
859,AustinRichardson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62567.85,3,bank_3,Austin,Richardson,238 Conrad Ramp,Sarashire,WV,US,42028,M,1993-12-14,491-65-0292,,
860,KarenCarter,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58220.85,3,bank_3,Karen,Carter,2527 Jeanette Corners Apt. 133,Lewisberg,IA,US,03725,F,1973-11-26,775-98-8122,,
861,FrankMunoz,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96958.66,3,bank_3,Frank,Munoz,047 Hartman Overpass Suite 958,East Stephenside,MN,US,59758,M,1953-09-02,639-71-0966,,
862,ElizabethRichards,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85186.18,3,bank_3,Elizabeth,Richards,4800 Hernandez Prairie,Port Joehaven,NH,US,07355,F,1970-12-16,359-35-8748,,
863,JoshuaReid,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96381.7,3,bank_3,Joshua,Reid,58001 Sarah Manors Apt. 099,Tuckerview,HI,US,92340,M,1995-01-22,857-43-6898,,
864,RaySteele,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52031.28,3,bank_3,Ray,Steele,224 Gutierrez Square Suite 078,Rhondafort,WI,US,04180,M,1984-10-26,588-56-7954,,
865,NicholasObrien,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77627.28,3,bank_3,Nicholas,Obrien,92772 Schmidt Green,Wilcoxhaven,ND,US,92982,M,1985-03-21,380-78-6509,,
866,KellyFerrell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79981.99,3,bank_3,Kelly,Ferrell,192 Long Rue Suite 392,Josephtown,NV,US,17092,M,1979-01-09,637-40-1878,,
867,WillieBriggs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98207.09,3,bank_3,Willie,Briggs,32325 Christian Plains,East Jill,VA,US,38720,M,1943-12-08,839-04-3739,,
868,WilliamFlynn,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85823.31,3,bank_3,William,Flynn,212 Christopher Creek,Kristineborough,MT,US,05530,M,1943-08-21,420-06-6311,,
869,CarolynHiggins,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81672.88,3,bank_3,Carolyn,Higgins,792 Sean Knolls,Taylorburgh,KY,US,03732,F,1961-04-17,823-24-7078,,
870,KristenMartinez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63411.73,3,bank_3,Kristen,Martinez,149 Johnny Mountain,Madelineton,MT,US,39237,F,1981-04-05,808-76-5518,,
871,EdwardHolt,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94785.47,3,bank_3,Edward,Holt,21421 Jennifer Via Apt. 869,Victorchester,OK,US,83309,M,1958-10-17,452-09-1980,,
872,RobertNguyen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79565.26,3,bank_3,Robert,Nguyen,43516 Ruiz Lakes,Danielton,AR,US,29380,M,1951-07-04,738-90-3571,,
873,JimmyDavenport,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50049.01,3,bank_3,Jimmy,Davenport,64891 Hood Wells,Anthonyberg,WV,US,18870,M,1982-08-28,264-40-7692,,
874,ReneeBowers,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81972.85,3,bank_3,Renee,Bowers,083 Rebecca Drive,Jonathanside,MO,US,19362,F,1945-06-10,857-56-5457,,
875,MiguelKnight,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93015.64,3,bank_3,Miguel,Knight,6034 Ramirez Islands,Valentinestad,CO,US,54891,M,1973-01-01,378-59-3303,,
876,TiffanySmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54941.24,3,bank_3,Tiffany,Smith,962 Nathan Springs Suite 051,Wayneshire,NV,US,75877,F,1947-04-11,076-50-5491,,
877,CarlMitchell,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59603.91,3,bank_3,Carl,Mitchell,236 Crystal Streets,North Jacqueline,CA,US,51452,M,1945-03-29,813-68-8545,,
878,MichaelSims,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77195.29,3,bank_3,Michael,Sims,6400 Bryan Motorway,South Christopherberg,ID,US,41757,M,1975-05-06,555-10-6515,,
879,HannahThomas,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52093.05,3,bank_3,Hannah,Thomas,73726 Ruben Hollow Suite 683,Haydenport,DE,US,50175,F,1988-09-22,891-75-9639,,
880,MatthewLopez,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69377.17,3,bank_3,Matthew,Lopez,39228 William Walks Apt. 177,West Patriciaville,IN,US,55738,M,1986-06-07,835-40-2394,,
881,HeatherMorris,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78904.63,3,bank_3,Heather,Morris,152 Weaver Ville Suite 997,Rileymouth,CO,US,79686,F,1997-08-27,646-83-8010,,
882,MichaelPeterson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62292.93,3,bank_3,Michael,Peterson,30593 Abigail Port,New Cynthiaview,FL,US,17015,M,1970-06-15,293-18-2430,,
883,MarcusBell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92543.53,3,bank_3,Marcus,Bell,22154 Annette Junctions Apt. 206,Justinside,CA,US,13749,M,1973-12-10,350-80-7298,,
884,ChaseHumphrey,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54956.71,3,bank_3,Chase,Humphrey,1503 Peter Isle,North Tiffanyport,AZ,US,69742,M,1983-02-05,124-03-3182,,
885,DrewMartin,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90086.26,3,bank_3,Drew,Martin,89881 John Crest Apt. 916,Billyview,LA,US,03165,M,1993-12-09,743-93-3528,,
886,EmilyCook,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60472.86,3,bank_3,Emily,Cook,87277 Smith Corners Suite 112,East Rachel,MO,US,95689,F,1960-09-24,849-27-1081,,
887,CrystalClark,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91708.12,3,bank_3,Crystal,Clark,9966 William Stream Suite 960,Shelleytown,IN,US,26946,F,1996-05-10,584-53-1498,,
888,TinaRice,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82775.95,3,bank_3,Tina,Rice,48039 Charles Forks,Kimville,OH,US,01048,F,1997-11-22,357-01-4031,,
889,EmilyAllen,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87303.73,3,bank_3,Emily,Allen,4608 Anderson Prairie,Kellyside,ND,US,50831,F,1998-08-16,280-99-4911,,
890,ChristopherBriggs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75977.89,3,bank_3,Christopher,Briggs,3529 Tracey Prairie,South Kimbury,NV,US,88622,M,1977-12-06,326-57-9682,,
891,AngelaJimenez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91066.72,3,bank_3,Angela,Jimenez,68371 Hannah Drive,North Randyview,AR,US,99008,F,1958-11-25,610-56-5980,,
892,CoreyWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58101.03,3,bank_3,Corey,Williams,715 Thomas Stream,West Michaeltown,TN,US,61516,M,1981-03-06,252-94-9812,,
893,AmandaNelson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87691.47,3,bank_3,Amanda,Nelson,5810 Rodriguez Roads,Kristinamouth,MN,US,76070,F,1988-09-22,105-28-6529,,
894,SandraJackson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50970.91,3,bank_3,Sandra,Jackson,213 Joshua Village,East Sydney,AL,US,77181,F,1955-01-13,732-84-0471,,
895,AmandaWhite,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62549.21,3,bank_3,Amanda,White,81491 Megan Groves Suite 066,West Philipchester,NY,US,69108,F,1960-01-24,239-98-8848,,
896,MichelleHernandez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54263.14,3,bank_3,Michelle,Hernandez,83907 Ryan Throughway,New Allison,VA,US,63697,F,1976-10-14,105-25-4457,,
897,ChristopherSanford,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72603.91,3,bank_3,Christopher,Sanford,6249 Tonya Points,Reyesfurt,GA,US,79027,M,1960-11-10,781-97-4646,,
898,KendraOrtega,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63812.35,3,bank_3,Kendra,Ortega,4052 Jim Crescent,Jenningsview,TN,US,70042,F,1981-03-22,465-85-6980,,
899,JeanneKing,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94124.43,3,bank_3,Jeanne,King,6036 Christopher Isle Apt. 734,Lake Davidberg,TN,US,62927,F,2000-11-22,719-10-6654,,
900,DarrenMcdonald,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52032.02,3,bank_3,Darren,Mcdonald,46987 Reyes Plaza Suite 182,South Andrea,NH,US,63325,M,1968-01-20,113-22-9514,,
901,JulieMckinney,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88106.61,3,bank_3,Julie,Mckinney,30375 Gregory Isle Suite 299,Lake Dwaynebury,SC,US,83999,F,1959-08-14,613-25-5820,,
902,TracyEdwards,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93852.96,3,bank_3,Tracy,Edwards,417 Frank Island,New Oscarside,NC,US,88403,F,1942-03-09,038-77-0291,,
903,ChristinaGibbs,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80984.61,3,bank_3,Christina,Gibbs,9952 Todd Fort Apt. 783,Meyersburgh,HI,US,86086,F,2000-04-13,047-67-6798,,
904,RaymondHill,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59861.0,3,bank_3,Raymond,Hill,16390 Donald Light Apt. 225,Amandaside,DE,US,79108,M,1941-10-25,370-91-7440,,
905,HollyTaylor,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50086.44,3,bank_3,Holly,Taylor,6291 Garcia Ways,North Phyllis,TX,US,85312,F,1986-01-14,350-09-9809,,
906,TheresaConner,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54305.46,3,bank_3,Theresa,Conner,48544 Steven Village Apt. 833,New Amy,NH,US,24856,F,1962-01-02,157-18-6147,,
907,StevenStewart,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91357.36,3,bank_3,Steven,Stewart,21279 Joshua Station,Pittmanhaven,AL,US,42013,M,1991-11-05,003-74-7961,,
908,LisaHolmes,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82128.15,3,bank_3,Lisa,Holmes,005 Zuniga Valleys Apt. 735,South Bryanmouth,HI,US,50919,F,1995-10-31,661-47-4862,,
909,ThomasKeller,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95292.46,3,bank_3,Thomas,Keller,245 White Courts,Crystalborough,LA,US,32991,M,1955-04-02,888-14-7860,,
910,TerryChavez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84835.45,3,bank_3,Terry,Chavez,533 Griffin Station,Joneston,MO,US,67534,M,1954-05-01,050-80-3650,,
911,LarryJensen,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55405.77,3,bank_3,Larry,Jensen,9862 Anderson Common,Port Benjaminport,SD,US,02195,M,1944-12-02,697-21-9587,,
912,AliciaWood,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82114.73,3,bank_3,Alicia,Wood,026 Howell Turnpike,Randolphhaven,NJ,US,90665,F,1946-02-20,022-41-0351,,
913,HeatherLewis,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65785.77,3,bank_3,Heather,Lewis,6129 Hill Lake Suite 237,Scottville,VT,US,66412,F,1960-09-28,584-32-8777,,
914,EmilyWilliams,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81316.92,3,bank_3,Emily,Williams,726 Colleen Bridge Apt. 739,Tarahaven,HI,US,41393,F,1965-09-05,638-15-3659,,
915,KelseyFisher,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58972.92,3,bank_3,Kelsey,Fisher,1110 Lindsay Spring,New Olivia,NH,US,09631,F,1989-07-07,590-09-4429,,
916,ChristopherSantiago,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89828.3,3,bank_3,Christopher,Santiago,836 Chapman Lakes,North Alisonmouth,CA,US,79230,M,1948-05-30,237-82-0797,,
917,JessicaSandoval,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85233.02,3,bank_3,Jessica,Sandoval,036 Dixon Spring,Lucasmouth,MD,US,62194,F,1999-06-11,437-40-1446,,
918,JasonHorne,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76247.09,3,bank_3,Jason,Horne,385 Julie Wells Suite 739,South Craigborough,ND,US,96198,M,1977-10-26,462-08-8442,,
919,BenjaminJones,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80138.18,3,bank_3,Benjamin,Jones,071 Meyer Station Suite 837,South Maryfort,OH,US,35259,M,1980-10-13,142-62-3547,,
920,KendraSheppard,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71601.57,3,bank_3,Kendra,Sheppard,1925 Long Underpass Suite 466,Port Mandymouth,MI,US,59072,F,1990-01-02,682-24-6536,,
921,NicholasNeal,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75664.75,3,bank_3,Nicholas,Neal,7402 Anne Street Suite 652,Lake Christinafurt,OR,US,35082,M,1972-12-13,468-41-0813,,
922,AngelaCurry,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75452.2,3,bank_3,Angela,Curry,27361 Tina Pines Suite 690,West Brandy,UT,US,27911,F,1946-02-13,454-78-8121,,
923,NancyJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66729.5,3,bank_3,Nancy,Johnson,49218 Michael Summit Suite 529,Erikburgh,SC,US,85800,F,1952-09-25,775-15-7581,,
924,JoshuaJohnson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63561.62,3,bank_3,Joshua,Johnson,29788 Gregory Avenue,West Christian,UT,US,99725,M,1948-06-07,059-03-4059,,
925,FeliciaNorton,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69091.94,3,bank_3,Felicia,Norton,11600 Gonzalez Estates,Russelltown,DE,US,13859,F,1998-09-17,497-66-9130,,
926,TerryMartinez,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55468.72,3,bank_3,Terry,Martinez,477 Marc Knoll,Nguyenville,NY,US,93459,M,1970-11-20,272-14-9309,,
927,MarvinKelly,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50008.2,3,bank_3,Marvin,Kelly,846 James Gardens,Jenkinsmouth,MO,US,07048,M,1964-09-04,551-52-8437,,
928,SusanContreras,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87716.32,3,bank_3,Susan,Contreras,4427 Moon Creek Apt. 307,North Peterbury,PA,US,82478,F,2002-03-21,569-99-5616,,
929,MelissaWright,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93686.73,3,bank_3,Melissa,Wright,41007 Garcia Pines,Bradleyport,MN,US,72256,F,1987-10-26,318-59-1738,,
930,KariLopez,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67231.73,3,bank_3,Kari,Lopez,6018 Woods Fords,North Russellmouth,NM,US,77124,F,1973-08-30,174-33-7236,,
931,PeterSmith,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64721.13,3,bank_3,Peter,Smith,6095 John Junctions,Deniseview,IA,US,17652,M,1949-04-03,692-50-3205,,
932,KimberlyMccoy,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87006.76,3,bank_3,Kimberly,Mccoy,62989 Mcdaniel Lane,Thomasmouth,WY,US,10893,F,2003-11-20,548-75-9075,,
933,JoshuaJoyce,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94298.6,3,bank_3,Joshua,Joyce,136 Montoya Plaza Apt. 613,Gregorymouth,DE,US,02557,M,1974-12-17,344-64-9948,,
934,JillMurray,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52347.78,3,bank_3,Jill,Murray,5229 Dalton Inlet Suite 650,Lake Kyle,AR,US,77876,F,1973-01-08,239-52-4620,,
935,SeanBrown,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59129.06,3,bank_3,Sean,Brown,4662 Hernandez Crossroad Suite 717,Julieborough,AL,US,86367,M,1970-08-04,486-92-4567,,
936,JosephIngram,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54941.41,3,bank_3,Joseph,Ingram,85732 Stokes Knolls,Rodriguezhaven,WV,US,05944,M,1996-06-22,509-77-9995,,
937,MichaelGarza,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67944.22,3,bank_3,Michael,Garza,8665 Wilson Club,Juliemouth,MA,US,87771,M,1956-11-15,117-96-7237,,
938,KarenPeterson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91595.37,3,bank_3,Karen,Peterson,4557 Lee Expressway Suite 919,Timothychester,ND,US,20481,F,1964-03-16,325-19-6089,,
939,RyanArnold,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51737.74,3,bank_3,Ryan,Arnold,58449 Garcia Grove Apt. 699,Ruizborough,MS,US,49212,M,1988-09-16,117-65-8476,,
940,WendyMorrison,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66584.32,3,bank_3,Wendy,Morrison,76145 Russell Stravenue,East Tiffany,AZ,US,08212,F,1957-04-24,081-64-6989,,
941,JohnnySimmons,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97015.72,3,bank_3,Johnny,Simmons,97838 Larry Hills Suite 529,East Destiny,SC,US,51512,M,1978-04-25,114-11-4079,,
942,DavidMoore,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78621.98,3,bank_3,David,Moore,8760 Barber Haven Suite 740,West Natalie,CO,US,64994,M,1978-08-07,602-45-6179,,
943,TroyPalmer,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65845.11,3,bank_3,Troy,Palmer,063 Campos Well Apt. 291,Alvarezberg,OR,US,98491,M,1944-10-02,888-07-3532,,
944,AmyClark,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93374.27,3,bank_3,Amy,Clark,43362 Sara Common Apt. 031,West Nicolechester,CT,US,02260,F,1960-01-05,790-06-8184,,
945,AdrianEvans,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87711.22,3,bank_3,Adrian,Evans,34696 Lopez Shore,Lake Andrew,AK,US,65859,M,1972-11-21,229-78-0767,,
946,JuliaHunt,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52735.44,3,bank_3,Julia,Hunt,933 Singh Mills,Port Dawnburgh,ME,US,41239,F,1999-12-07,522-02-7556,,
947,BenjaminSingh,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94163.14,3,bank_3,Benjamin,Singh,57322 Pearson Mill,Huffmanstad,NJ,US,56569,M,1949-07-02,087-27-0172,,
948,HeidiHall,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95898.56,3,bank_3,Heidi,Hall,1586 Gillespie Station,Johnsonmouth,IN,US,24231,F,1982-06-27,894-25-2278,,
949,TrevorCaldwell,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74992.76,3,bank_3,Trevor,Caldwell,34093 Reese Court Apt. 239,Matafort,CA,US,15594,M,1948-04-06,147-69-7876,,
950,ChristopherRamos,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81408.21,3,bank_3,Christopher,Ramos,64458 Brown Throughway,Floresbury,NH,US,69555,M,1999-07-09,502-86-3291,,
951,AshleyPena,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70196.11,3,bank_3,Ashley,Pena,69671 Horn Parkway,Michellefurt,AZ,US,43684,F,1968-05-02,583-27-7905,,
952,JesusHarding,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67120.05,3,bank_3,Jesus,Harding,0179 Todd Ridges Suite 169,East Donnabury,PA,US,06071,M,1976-10-09,277-33-4934,,
953,NathanSummers,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81547.27,3,bank_3,Nathan,Summers,72180 Michael Valley Apt. 209,Port David,OH,US,16163,M,1978-10-03,578-61-4182,,
954,AnthonyMarsh,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88591.43,3,bank_3,Anthony,Marsh,50166 Warren Manors Apt. 706,East Dakotaport,TX,US,55053,M,1998-01-24,678-23-2630,,
955,KathyFleming,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72417.86,3,bank_3,Kathy,Fleming,22743 Gallagher Spring,South Kendra,MO,US,21769,F,1981-02-25,735-74-0073,,
956,KathleenWatson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,77153.54,3,bank_3,Kathleen,Watson,5477 Nunez Mountains Suite 998,Perezside,AK,US,06681,F,1974-10-25,724-99-6382,,
957,MeaganMurphy,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56826.9,3,bank_3,Meagan,Murphy,8691 Simmons Turnpike Apt. 383,Port Christinamouth,MD,US,31517,F,1979-10-23,429-60-4011,,
958,JosephCox,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67107.41,3,bank_3,Joseph,Cox,46328 Hanson Flat Suite 310,Lake Jamieshire,SD,US,38866,M,1968-12-19,114-26-2081,,
959,ZacharyRobinson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72206.72,3,bank_3,Zachary,Robinson,5301 Hamilton Isle,East Troyshire,IL,US,74106,M,1991-07-28,732-73-1661,,
960,TroyDavis,SAV,A,USD,True,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94607.51,3,bank_3,Troy,Davis,7380 Kline Place,Stacytown,ID,US,16626,M,1954-02-03,032-64-0286,,
961,TaylorThompson,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80550.02,3,bank_3,Taylor,Thompson,698 Dylan Road,Rebeccaton,NY,US,88074,F,2000-05-23,770-50-1735,,
962,EmilyVang,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67824.79,3,bank_3,Emily,Vang,03783 Heath Drive,Lake Claytonton,ID,US,57407,F,1985-03-14,266-36-9973,,
963,JamesHill,SAV,A,USD,False,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90233.79,3,bank_3,James,Hill,22443 Christopher Expressway Suite 844,New Michael,AR,US,76558,M,1996-12-25,530-20-3209,,
